CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE
50094455,The Celtic Rail NYC,Manhattan,137,WEST   33 STREET,10001
50068470,CARVEL 1429,Staten Island,1780,FOREST AVENUE,10303
40948509,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Brooklyn,1936,RALPH AVENUE,11236
41450971,GIOVANNI'S RESTAURANT,Bronx,3209,WESTCHESTER AVENUE,10461
50044701,MEME,Manhattan,607,10 AVENUE,10036
50088935,PEKING CHINESE RESTAURANT,Brooklyn,1930A,RALPH AVENUE,11236
50070188,GREAT CHINA RESTAURANT,Manhattan,1461,AMSTERDAM AVENUE,10027
50102286,MOON TIKKA KABAB HOUSE,Queens,8716,PARSONS BLVD,11432
50049338,MALVA PIZZERIA,Brooklyn,1806,CHURCH AVENUE,11226
50096187,MAC'S PUBLIC HOUSE,Staten Island,130,LINCOLN AVENUE,10306
50091996,RIVOLI PIZZA II,Manhattan,501,HUDSON STREET,10014
50073062,SLICED BY HARLEM PIZZA CO.,Manhattan,1215,AMSTERDAM AVENUE,10027
50100862,KAFI,Manhattan,909,3 AVENUE,10022
50090623,MEXICAN CANTINA,Staten Island,1736,VICTORY BOULEVARD,10314
50059006,GLAZE TERIYAKI,Brooklyn,145,NORTH    4 STREET,11211
50001566,VERRAZANO GRILL,Staten Island,628,MIDLAND AVENUE,10306
50000763,BAREBURGER,Manhattan,366,WEST   46 STREET,10036
41640927,WOODROWS,Manhattan,43,MURRAY STREET,10007
41374397,DUFF'S BROOKLYN,Brooklyn,168,MARCY AVENUE,11211
41166072,QUIJOTE,Queens,31-06,36 AVENUE,11106
41633093,EL CERRITO DEL CARMEN RESTAURANT,Brooklyn,2024,MCDONALD AVENUE,11223
41111237,THE RAGING SKILLET,Manhattan,335,EAST HOUSTON STREET,10002
50086984,RUBY'S VINTAGE HARLEM,Manhattan,2340,7 AVENUE,10030
41180275,QUALITY CHEF,Bronx,1595,WILLIAMSBRIDGE ROAD,10461
50095643,HUTONG,Manhattan,731,LEXINGTON AVENUE,10022
50106103,,Brooklyn,5112,8 AVENUE,11220
41260314,RED KARAOKE LOUNGE,Brooklyn,2394,CONEY ISLAND AVENUE,11223
50104936,,Brooklyn,319,HOOPER STREET,11211
50066127,AREPA FACTORY,Manhattan,1000S,8 AVENUE,10019
41518177,AU BON PAIN,Manhattan,525,EAST   68 STREET,10065
40512425,MCDONALD'S,Brooklyn,5713,CHURCH AVENUE,11203
40379149,MONTE'S,Manhattan,97,MACDOUGAL STREET,10012
50001901,"DUNKIN', BASKIN ROBBINS",Manhattan,1703,THIRD AVENUE,10128
50055795,L'OREAL CAFE (EMPLOYEE DINING),Manhattan,501,WEST   30 STREET,10001
40877741,J'S PIZZA,Manhattan,98,7 AVENUE,10011
41627325,NEW H.K. TEA AND SUSHI,Brooklyn,2033,86 STREET,11214
41718710,BCD TOFU HOUSE,Manhattan,5,WEST   32 STREET,10001
50047045,LIFECAFE,Manhattan,605,WEST   42 STREET,10036
41661506,SANGRIA 46,Manhattan,338,WEST   46 STREET,10036
41650779,SILK HOOKAH LOUNGE,Queens,19208,NORTHERN BOULEVARD,11358
50036272,NEW CHINA RESTAURANT,Brooklyn,271,NEPTUNE AVENUE,11235
50097927,Mi Tea,Queens,10722,CONTINENTAL AVE,11375
41423445,DAE BAK RESTAURANT,Queens,146-06,34 AVENUE,11354
50045971,GT KINGSTON RESTAURANT & BAR,Queens,11445,LEFFERTS BLVD,11420
50098312,Enfes NYC,Manhattan,42,WEST   42 STREET,10036
50003000,ROMEO & JULIET COFFEE HOUSE,Manhattan,555,WEST   42 STREET,10036
41301130,TAURO RESTAURANT,Manhattan,284,HUDSON STREET,10013
50008017,GREGORY'S COFFEE,Manhattan,100,WALL STREET,10005
40367183,NARROWS COFFEE SHOP,Brooklyn,10001,4 AVENUE,11209
50046218,MAISON THAI,Manhattan,625,2 AVENUE,10016
50104725,PAUL SINGER,Staten Island,4212,HYLAN BOULEVARD,10308
50088919,TEN ZEN ASIAN CUISINE,Queens,6703,AUSTIN ST,11375
50074977,WOKUNI,Manhattan,327,LEXINGTON AVENUE,10016
50002725,CIBO EXPRESS,Queens,NKA,LAGUARDIA AIRPORT TERMINAL D,11369
50073990,MOTTLEY KITCHEN,Bronx,402,EAST  140 STREET,10454
50093791,DOMINO'S,Brooklyn,328,MYRTLE AVENUE,11205
50070029,LA COCINA DE YALA,Bronx,1756,EAST  174 STREET,10472
50091940,"BARCELONA, JAMON & QUESO, FRUTAS & VERDURAS, BOCATAS & EMPANADAS",Manhattan,501,WEST   30 STREET,10001
50080072,BETTER GOURMET,Staten Island,4077,VICTORY BOULEVARD,10314
50071298,DUE WEST,Manhattan,189,WEST   10 STREET,10014
50075619,PAPA JOHN'S,Brooklyn,8,SUTTER AVENUE,11212
41416298,TOM'S RESTAURANT,Brooklyn,782,WASHINGTON AVENUE,11238
50051225,TACO BELL,Manhattan,1351,SAINT NICHOLAS AVENUE,10033
41401790,CITI FIELD NEW YORK METS VISITORS CLUBHOUSE,Queens,12301,ROOSEVELT AVENUE,11368
41520477,SABOR A MEXICO TAQUERIA,Manhattan,160,1 AVENUE,10009
41632765,FINANCIER PATISSERIE,Manhattan,245,PARK AVENUE,10167
40962170,SUBWAY,Staten Island,2409,RICHMOND AVENUE,10314
50072345,TACO BELL,Brooklyn,1034,FLATBUSH AVENUE,11226
50106333,CORNER 28,Queens,13524,40TH RD,11354
50019277,LENWICH,Manhattan,459,PARK AVENUE SOUTH,10016
41364122,CHECKERS,Staten Island,2270,FOREST AVENUE,10303
50099645,NEW YORK NOODLE KING,Queens,133-35,ROOSEVELT AVENUE,11354
50034720,IHOP,Brooklyn,2244,CHURCH AVENUE,11226
50014973,PARK VIEW DINER,Brooklyn,2939,CROPSEY AVENUE,11214
50091873,DOMINO'S PIZZA,Bronx,3484,BOSTON ROAD,10469
50076434,WEST PLACE,Manhattan,1288,AMSTERDAM AVENUE,10027
50071596,GENTING NEW YORK LLC,Queens,110-00,ROCKAWAY BOULEVARD,11420
50075402,MENYA JIRO,Brooklyn,306,GOLD STREET,11201
50066987,SUPREME DINER,Queens,8265,PARSONS BLVD,11432
50015174,FROZEN PEAKS,Bronx,200,BAYCHESTER AVENUE,10475
41716200,LITTLE CAESARS,Bronx,841,EAST  149 STREET,10455
41591687,PIZZARTE,Manhattan,69,WEST   55 STREET,10019
50101765,Nansense,Manhattan,231,WEST   39 STREET,10018
50104855,New China Fresh,Queens,119-24,METROPOLITAN AVENUE,11415
50032629,LOOSIE ROUGE,Brooklyn,91,SOUTH    6 STREET,11249
50034500,BURGER KING,Queens,40-15,QUEENS BOULEVARD,11104
50085071,TOTTO RAMEN,Queens,3809,UNION ST,11354
50059513,THE TRESTLE,Queens,3402,BROADWAY,11106
50105626,LE PAIN QUOTIDIEN,Manhattan,7,EAST   53 STREET,10022
40992205,JERUSALEM II PIZZA,Brooklyn,1312,AVENUE J,11230
50037627,B & Y CATERING (Jewish Community Center),Staten Island,1466,MANOR ROAD,10314
50035042,CHIPOTLE MEXICAN GRILL,Manhattan,906,3 AVENUE,10022
50089829,RITA'S ICE,Staten Island,2655,RICHMOND AVENUE,10314
50105576,CHILANGO TACO,Brooklyn,906,40 STREET,11219
50071507,Chef King Chinese Restaurant,Bronx,1075,ALLERTON AVENUE,10469
50017497,HEERMANCE FARM PURVEYORS,Manhattan,183,CHRISTOPHER STREET,10014
41654846,THE GATHER INN AGAIN,Brooklyn,2718,GERRITSEN AVENUE,11229
50102858,ALADDIN GRILL RICE,Manhattan,736,WEST  181 STREET,10033
50099863,BLACK SEED BAGELS,Manhattan,75,9 AVENUE,10011
50099560,SWEET SWEET SUES INC.,Staten Island,140,MAIN STREET,10307
41467470,"DUNKIN', BASKIN ROBBINS",Brooklyn,241,ROCKAWAY PARKWAY,11212
50085693,JOE'S PIZZA OF PARK SLOPE,Brooklyn,349,5 AVENUE,11215
50106846,,Queens,3916,PRINCE ST,11354
50104601,,Staten Island,871,CASTLETON AVE,10310
50004330,KFC,Brooklyn,5223,5 AVENUE,11220
50100472,,Brooklyn,1968,86 STREET,11214
50043407,OAXACA TAQUERIA,Brooklyn,478,HALSEY ST,11233
50099932,CUPID CHEESE FRUIT CAKE (Stall #18),Queens,133-35,ROOSEVELT AVENUE,11354
41278885,SAKURA JAPANESE RESTAURANT,Brooklyn,3118,AVENUE U,11229
50083245,LIGHTHOUSE DINER,Brooklyn,7506,3 AVENUE,11209
50089290,GRANO DE CAFE,Queens,9812,NORTHERN BLVD,11368
41424249,PIERRE LOTI CAFE & WINE BAR,Manhattan,258,WEST   15 STREET,10011
40999185,GAETANA'S CUCINA ITALIANA,Manhattan,143,CHRISTOPHER STREET,10014
50064940,SONRIE CON NOSOTROS,Queens,3757B,94TH ST,
50102165,Pizza on 23rd  corp,Manhattan,221,EAST   23 STREET,10010
50071963,PRET A MANGER,Manhattan,2955,BROADWAY,10025
50061477,CITI FIELD VIP LOUNGE,Queens,0,126 STREET & ROOSEVELT AVENUE,
41549862,LUCIANO'S PIZZA,Bronx,1005A,MORRIS PARK AVENUE,10462
50057622,HILTON GARDEN INN CHELSEA,Manhattan,121,WEST   28 STREET,10001
40367540,PICCOLA VENEZIA,Queens,42-01,28 AVENUE,11103
50086657,TJ'S TASTY CORNER 2,Brooklyn,1077,RUTLAND ROAD,11212
41488065,BOCA CHICA QUEENS,Queens,9620,37 AVENUE,11368
50098271,C & F SMOOTHIES III INC,Staten Island,7001,AMBOY ROAD,10307
50092411,NYKKEI,Manhattan,857,9 AVENUE,10019
50059787,PASTELES CAPY,Queens,8817,ROOSEVELT AVE,11372
50047766,BLUESTONE LANE,Manhattan,51,ASTOR PLACE,10003
50009159,BLACK SEED BAGELS,Manhattan,170,ELIZABETH STREET,10012
41437526,NELLO,Manhattan,696,MADISON AVENUE,10065
41649416,ADAYA AFRICAN AMERICAN RESTAURANT,Bronx,1715,WEBSTER AVENUE,10457
41253552,KAIETEUR RESTAURANT,Queens,87-12,LEFFERTS BOULEVARD,11418
50074743,BRISAS EXPRESS,Bronx,1360,WHITE PLAINS ROAD,10462
41587674,SKAZKA,Brooklyn,2334,CONEY ISLAND AVENUE,11223
41462275,PHO HOAI RESTAURANT,Brooklyn,1906,AVENUE U,11229
50093907,NUEVO LATINO RESTAURANTE,Queens,9638,CORONA AVE,11368
50098808,NOVO DELI,Queens,2828,COLLEGE POINT BLVD,11354
50087759,SWEET TREATS DELIGHT,Queens,13332,226TH ST,11413
50106273,,Brooklyn,421,MARCUS GARVEY BOULEVARD,11216
50078408,SUBWAY AND JUICE,Queens,30-25,STRATTON STREET,11354
50015348,LITTLE PARK,Manhattan,85,WEST BROADWAY,10007
40998470,ANDY'S RESTAURAUNT,Manhattan,2262,3 AVENUE,10035
50057879,GOLDEN LION DELI,Queens,13520,JAMAICA AVE,11418
40367481,THE ASSEMBLY BAR,Queens,7302,COOPER AVENUE,11385
40806791,GINGER'S BAR,Brooklyn,363,5 AVENUE,11215
50018106,ONCE UPON A TART,Manhattan,135,SULLIVAN STREET,10012
40609676,BURGER KING,Staten Island,1565,HYLAN BOULEVARD,10305
41050171,CUBA,Manhattan,222,THOMPSON STREET,10012
50070344,CHINA GOURMET,Queens,24515,FRANCIS LEWIS BLVD,11422
50000395,STARBUCKS,Brooklyn,164,PARK PLACE,11217
40854979,HYO DONG GAK,Manhattan,51,WEST   35 STREET,10001
50044855,MIGHTY QUINN'S BBQ,Manhattan,1492,2 AVENUE,10075
41589290,CAFE 1853,Bronx,4513,MANHATTAN COLLEGE PARKWAY,10471
50088168,COCO FRESH TEA & JUICE,Manhattan,124,WEST   72 STREET,10023
50072948,JAMAICAN FRIED CHICKEN,Bronx,3716,WHITE PLAINS ROAD,10467
50078107,AYURVEDIC PLATE,Brooklyn,1616,CORTELYOU ROAD,11226
41168959,STARBUCKS,Manhattan,731,LEXINGTON AVENUE,10022
41390998,CAFE OLYMPIA,Manhattan,833,2 AVENUE,10017
50014974,LUCKY EIGHT RESTAURANT,Brooklyn,5204,8 AVENUE,11220
50001597,GRASS ROOTS JUICERY,Brooklyn,336A,GRAHAM AVENUE,11211
50101011,LA GUADALUPE RESTAURANT,Manhattan,179,EAST  115 STREET,10029
40827287,AJISEN RAMEN,Manhattan,14,MOTT STREET,10013
50069187,BLACK STAR BAKERY & CAFE,Queens,210,50TH AVE,11101
50059238,SANGARITA'S,Queens,4002,BELL BLVD,11361
41583046,RUCOLA,Brooklyn,190,DEAN STREET,11217
50074099,FIVE GUYS BURGERS AND FRIES,Staten Island,2750A,HYLAN BOULEVARD,10306
50064526,A8 PAN ASIAN VEGAN,Brooklyn,268,PROSPECT PARK WEST,11215
40576150,FELICE 64 WINE BAR,Manhattan,1166,1 AVENUE,10065
50067667,GELATO & CO.,Queens,2902,23RD AVE,11105
50059891,LEE PANDA,Queens,60-63,FRESH POND ROAD,11378
50046549,STARBUCKS COFFEE COMPANY #22716,Queens,9277,QUEENS BLVD,11374
50091385,Stewart's All American Grill,Staten Island,1018,ROSSVILLE AVENUE,10309
50000096,THE OOH LALA  LOUNGE,Brooklyn,391,HOWARD AVENUE,11233
50103604,MOKJA,Queens,3519,BROADWAY,11106
50060054,SBARRO,Brooklyn,2509,FLATBUSH AVENUE,11234
50003561,EL RINCON PERUANO RESTAURANT,Queens,64-06,ROOSEVELT AVENUE,11377
41546986,BEDLAM,Manhattan,40,AVENUE C,10009
50001488,MAR'S,Queens,34-21,34 AVENUE,11106
41435697,FRANK'S TAVERN,Brooklyn,5511,AVENUE N,11234
40940279,STARBUCKS,Manhattan,2140,BROADWAY,10023
41361120,SOFIA PIZZA RESTAURANT,Brooklyn,2822,CONEY ISLAND AVENUE,11235
50001256,HAN DYNASTY,Manhattan,90,3 AVENUE,10003
41316433,CIELO RISTORANTE,Staten Island,1435,HYLAN BOULEVARD,10305
50105880,,Staten Island,387,VAN DUZER STREET,10304
41700207,IVY,Manhattan,944,8 AVENUE,10019
50086497,LAILA RESTAURANT & LOUNGE,Staten Island,45,PAGE AVENUE,10309
50074625,KISSFISH,Queens,7021,AUSTIN ST,11375
50017248,SHORE HAVEN DINER,Bronx,622,CASTLE HILL AVENUE,10473
41327047,GOLDEN RING,Brooklyn,595,BEDFORD AVENUE,11211
50018319,MCDONALD'S,Manhattan,541,6 AVENUE,10011
41612730,PAPA YE RESTAURANT,Bronx,196,MCCLELLAN STREET,10456
41294647,PIO PIO,Manhattan,210,EAST   34 STREET,10016
50072616,SIDEWALK CAFE,Manhattan,160,COLUMBUS AVENUE,10023
50098318,BUSHWICK ICE HOUSE,Brooklyn,35,INGRAHAM STREET,11206
50085170,AZTECA MAYA RESTAURANT,Brooklyn,351,RIDGEWOOD AVENUE,11208
50034494,NY EDITION HOTEL,Manhattan,5,MADISON AVENUE,10010
40605770,DUNKIN',Queens,3045,STEINWAY STREET,11103
50095026,HOME FRESH BAKERY,Bronx,800,EAST  182 STREET,10460
41688805,SALUTE KOSHER RESTAURANT,Queens,6361,108 STREET,11375
40402362,BLAKE & TODD,Manhattan,7,WEST   47 STREET,10036
50077945,NONNA BEPPA,Manhattan,290,HUDSON STREET,10013
50059778,EMMY SQUARED,Brooklyn,364,GRAND STREET,11211
50055591,SUBWAY,Bronx,837,EAST  149 STREET,10455
41237250,J & JOE DELI & GROCERY,Queens,8239,164 STREET,11432
50034287,THE FOUR HORSEMEN,Brooklyn,295,GRAND STREET,11211
50105000,DELI,Manhattan,838,AVENUE OF THE AMERICAS,10001
50077057,TIPSY SHANGHAI RESTAURANT,Manhattan,228,THOMPSON STREET,10012
41459414,NEW YUNG HONG,Bronx,271,WEST KINGSBRIDGE ROAD,10463
50075044,DABAKH KINE RESTAURANT,Brooklyn,1933,FULTION ST,
50078863,AMPLE HILLS CREAMERY,Queens,3402,30TH AVE,11103
41585435,TERRACE FISH & CHIPS,Manhattan,77,PEARL STREET,10004
50089337,THE PAINTED LADY SALOON,Manhattan,1825,2 AVENUE,10128
41126655,VILLA PANCO TAQUERIA,Brooklyn,472,MYRTLE AVENUE,11205
50100965,FARMER'S FRIDGE - QUEENSBOROUGH COMMUNITY COLLEGE (SCIENCE BUILDING),Queens,22205,56TH AVE,11364
41571341,STIX RESTAURANT,Queens,10115,QUEENS BOULEVARD,11375
50063174,WINDSOR COFFEE,Brooklyn,144,EAST    4 STREET,11218
50002380,KURANT,Manhattan,1091,2 AVENUE,10022
41424557,BIG DADDY CARIBBEAN TASTE,Bronx,4406,WHITE PLAINS ROAD,10470
50080728,JOEY BATS CAFE,Manhattan,129,ALLEN STREET,10002
50043495,SALUD BAR & GRILL,Brooklyn,1413,BUSHWICK AVENUE,11207
50038140,HAPPY STONY NOODLE,Queens,8347,DONGAN AVE,11373
50088217,CAVA,Manhattan,678,6 AVENUE,10010
50018415,BREAD & BUTTER,Manhattan,14,EAST   44 STREET,10017
41616179,DARO'S PIZZA,Queens,44-25,KISSENA BOULEVARD,11355
41569330,CHIPOTLE MEXICAN GRILL,Manhattan,1497,3 AVENUE,10028
50018286,THE MILL,Manhattan,75,VARICK STREET,10013
50086592,PASTA BY HUDSON,Manhattan,1000,S 8 avenue,10019
50093763,RONG CHENG HOUSE,Manhattan,242,WEST   56 STREET,10019
50106429,,Staten Island,1371,BAY STREET,10305
50081448,KING'S CHEF RESTAURANT,Queens,43-11,28 AVENUE,11103
50034945,YAKINIKU FUTAGO,Manhattan,37,WEST   17 STREET,10011
50070604,YUMMY CAFE HOUSE,Brooklyn,1505,AVENUE U,11229
50078407,BRONX SOUL FOOD RESTAURANT,Bronx,1306,EAST GUN HILL ROAD,10469
50067556,POPEYES,Brooklyn,2082,ROCKAWAY PARKWAY,11236
50059261,STARBUCKS COFFEE COMPANY #48116,Queens,15927,JAMAICA AVE,11432
50001843,RANDOLPH,Brooklyn,104,SOUTH    4 STREET,11249
41230536,TORRES ITALIAN RESTURANT,Brooklyn,6808,BAY PARKWAY,11204
41070673,AMOR KARAOKE & BAR,Queens,78-01,ROOSEVELT AVENUE,11372
50086391,FIX-U-PLATE,Brooklyn,1139/1141,CLARKSON AVE,11212
50078069,SUSHI SUSHI,Manhattan,1504,AMSTERDAM AVENUE,10031
50065044,ICE & VICE,Manhattan,NKA,TIMES SQUAREKIOSK BTW 43-44 ST,
40798329,HUDSON HOUND,Manhattan,575,HUDSON STREET,10014
40639085,JEAN DANET FRENCH PASTRY,Brooklyn,7526,5 AVENUE,11209
50070113,KENNEDY FRIED CHICKEN,Bronx,1076,EAST  165 STREET,10459
50089328,SHAKE SHACK,Manhattan,500,WEST   33 STREET,10001
50085864,CHICKS ISAN,Brooklyn,445,ALBEE SQUARE,11201
50043851,CAPELLI'S CAFE,Queens,107-11,NORTHERN BOULEVARD,11368
50077790,SALEM JAMAICAN RESTAURANT,Bronx,751B,EAST GUN HILL ROAD,10467
50076761,PEPPER LUNCH,Manhattan,243,WEST   54 STREET,10019
50097467,CANTEEN,Manhattan,3,WORLD TRADE CTR,10007
50091290,NANA THAI STREET,Manhattan,31,EAST   21 STREET,10010
41711191,WONG'S KITCHEN,Brooklyn,1525,FLATBUSH AVENUE,11210
50105654,ROUTE 55 RESTAURANT,Bronx,1318,LAFAYETTE AVENUE,10474
41423266,EL PATIO,Queens,218-21,JAMAICA AVENUE,11428
50100056,Taco Bell Cantina,Manhattan,240,WEST   40 STREET,10018
50043344,HALAL INDIAN FOOD & FALAFEL,Brooklyn,6742,5 AVENUE,11220
50079958,ROCKWELL PLACE,Brooklyn,31,ROCKWELL PLACE,11217
50106827,,Brooklyn,395,REMSEN AVENUE,11212
41330867,POPEYES,Manhattan,47,WEST   14 STREET,10011
50078384,EONS GREEK FOOD FOR LIFE,Manhattan,633,2 AVENUE,10016
50064557,VENIERO'S BAKERY,Manhattan,340-342,E 11TH ST,10003
50045106,CHECKERS,Manhattan,291,SAINT NICHOLAS AVENUE,10027
40601687,"DUNKIN', BASKIN ROBBINS",Queens,3328,21 STREET,11106
50105265,,Queens,4914,30TH AVE,11377
50069461,DEEP INDIAN KITCHEN,Manhattan,601,8 AVENUE,10018
41719137,Lenny's,Manhattan,405,LEXINGTON AVENUE,10174
50091391,GRUIT,Brooklyn,252,EMPIRE BOULEVARD,11225
50002514,SHAKE SHACK,Manhattan,49,GRAND CENTRAL TERMINAL,10017
40483602,NEDERLANDER THEATER BA,Manhattan,208,WEST   41 STREET,10036
50051881,TAQUERIA MARIA & RICARDO,Brooklyn,915,CORTELYOU ROAD,11218
41622635,JUST MADE 4 U,Queens,8021,37 AVENUE,11372
41564778,MELA'S CAFE,Bronx,1735,WASHINGTON AVENUE,10457
50055985,MARCHE MADISON,Manhattan,630,1 AVENUE,10016
50097397,BIRCH COFFEE,Manhattan,609,5 AVENUE,10017
41585567,PAPPARDELLA,Manhattan,316,COLUMBUS AVENUE,10023
40391979,SUTTON CAFE RESTAURANT,Manhattan,1026,FIRST AVENUE,10022
41645645,THE BIG APPLE (RITZ CARLTON HOTEL EMPLOYEE CAFETERIA),Manhattan,50,CENTRAL PARK SOUTH,10019
50106158,CENTAUR INDIA,Queens,25705,UNION TPKE,11004
50058980,WAHI OYSTER BAR / WAHIZZA,Manhattan,4484-4486,BROADWAY,10040
41529929,DUNKIN',Brooklyn,2302,KNAPP STREET,11229
40877264,TONY'S PIZZERIA & RESTAURANT,Queens,45-18,104 STREET,11368
40388823,CHADWICK'S,Brooklyn,8822,3 AVENUE,11209
50089533,COFFEE 'N CLOTHES,Manhattan,11,BOND STREET,10012
50087233,AMERICAN GRILL,Bronx,2987,3 AVENUE,10455
50106446,,Brooklyn,46,OLD FULTON STREET,11201
50010387,GREGORY'S COFFEE,Manhattan,80,BROAD STREET,10004
50033747,DIG INN,Manhattan,16,EAST   23 STREET,10010
50101644,PASTELES CAPY,Bronx,13,EAST FORDHAM ROAD,10468
40993070,BASURERO,Queens,32-17,STEINWAY STREET,11103
50034040,TANOSHI TEI,Manhattan,1374,YORK AVENUE,10021
50072413,Grand Slam,Queens,13101,FOWLER AVE,11355
41293148,DUNKIN',Brooklyn,8702,4 AVENUE,11209
41549759,CHIPOTLE MEXICAN GRILL,Manhattan,235,WEST   56 STREET,10019
40388225,HOLLAND BAR,Manhattan,532,9 AVENUE,10018
50013366,DELI & GRILL,Brooklyn,5425,5 AVENUE,11220
50087358,TEATIME,Queens,8121,BROADWAY,11373
50065316,& PIZZA,Manhattan,15,WEST   28 STREET,10001
50084860,THAI ME,Brooklyn,918,BROADWAY,11206
41689247,THE BEST PIZZA,Manhattan,748,9 AVENUE,10019
50078787,895 BAR,Brooklyn,895,BROADWAY,11206
50000892,ANABLE BASIN SAILING,Queens,4-40,44 DRIVE,11101
41638524,SUBWAY,Queens,10728,71 AVENUE,11375
50096983,PUREPECHA  MEXICAN RESTAURANT,Brooklyn,213,SMITH STREET,11201
50070464,VINUM RESTAURANT,Staten Island,704,BAY STREET,10304
50085352,RAICES,Manhattan,565,WEST  207 STREET,10034
50090430,PALMETTO,Brooklyn,309,KNICKERBOCKER AVENUE,11237
40751835,THE ROXY HOTEL,Manhattan,32,WHITE STREET,10013
50045328,NO. 1 CHINESE RESTAURANT,Bronx,3004,EASTCHESTER ROAD,10469
41655178,DUNKIN',Brooklyn,387,JAY STREET,11201
50077821,HALAL DYNASTY,Queens,17233A,HILLSIDE AVE,11432
50104917,TUTTO PIZZA PASTA,Bronx,292,EAST  204 STREET,10467
50062617,FLIP 'N TOSS,Manhattan,82,CHRISTOPHER STREET,10014
50088735,THE GRASSHOPPER,Brooklyn,561,LORIMER STREET,11211
41098211,DOUGIE'S JAMAICAN CUISINE,Brooklyn,9604,AVENUE L,11236
50018453,Radio City Pizza,Manhattan,142,WEST   49 STREET,10019
40981913,SEBA SEBA,Queens,79-28,37 AVENUE,11372
50073933,LHASALINGFEN,Queens,8007,BROADWAY,11373
40859971,HONG CHEONG,Manhattan,2393,FREDERICK DOUGLAS BOULEVARD,10027
50004928,GOTHAM STADIUM TENNIS CENTER CAFE,Bronx,725,EXTERIOR STREET,10451
41144476,BURGER KING,Brooklyn,971,FLATBUSH AVENUE,11226
50073537,MAMAN,Manhattan,22,WEST   25 STREET,10010
50006477,MAIZAL RESTAURANT,Queens,32-07,34 AVENUE,11106
50101380,ARETE NOODLES,Queens,4046,MAIN ST,11354
40375376,AGRA RESTAURANT,Manhattan,807,LEXINGTON AVENUE,10065
41567176,CARVEL ICE CREAM,Queens,8107,ROOSEVELT AVENUE,11372
40366574,BLARNEY STONE,Manhattan,11,TRINITY PLACE,10006
50065251,80'S TEA,Brooklyn,6815,BAY PARKWAY,11204
50012993,BANK OF NOVA SCOTIA CAFE,Manhattan,250,VESEY STREET,10281
41439805,COLBEH,Manhattan,32,WEST   39 STREET,10018
41412502,CAFE GRUMPY,Brooklyn,383,7 AVENUE,11215
41709400,FU LAI O KITCHEN,Brooklyn,6815,3 AVENUE,11220
50066709,PELICANA USA,Queens,4313,BELL BLVD,11361
50013026,CHIPOTLE MEXICAN GRILL,Manhattan,1020,3 AVENUE,10065
40578092,COSTELLO'S CLADDAGH INN,Brooklyn,3042,NOSTRAND AVENUE,11229
50043976,DELLA,Brooklyn,1238,PROSPECT AVENUE,11218
50071993,LITTLE PHEASANT,Brooklyn,445,GRAHAM AVENUE,11211
50019179,PARIS BAGUETTE CAFE,Manhattan,2568,BROADWAY,10025
50047414,THE PICNIC BASKET,Manhattan,65,WEST   37 STREET,10018
40606656,LATERNA TAVERNA,Queens,47-20,BELL BOULEVARD,11361
50045631,PUEBLA RESTAURANT,Queens,3922,61ST ST,11377
41396663,STAND 321,Bronx,1,EAST  161 STREET,10451
41377310,IL POETA,Queens,98-04,METROPOLITAN AVENUE,11375
41722331,CONVENE AT 32 OLD SLIP,Manhattan,32,OLD SLIP,10005
50090396,HEALTHY SPOT,Queens,10409,CORONA AVE,11368
50093348,FOODSTRUCK,Queens,3106,35TH ST,11106
50100625,PEKING EXPRESS,Brooklyn,237,NASSAU AVENUE,11222
41682200,PEKING TASTE,Staten Island,262,ARDEN AVENUE,10312
41602657,WAT'S ON YOUR PLATE,Manhattan,513,WEST  145 STREET,10031
50090647,LUNA'S KITCHEN AND BAR,Queens,7702,ROOSEVELT AVE,11372
50050603,HOME DELI & CATERING,Queens,7135,73RD PL,11385
41706173,PICK-A-BAGEL,Manhattan,251,MURRAY STREET,10282
41231473,ALL NATIONS,Brooklyn,1091,UTICA AVENUE,11203
50061366,TEXAS Chicken & Burgers,Brooklyn,551,NOSTRAND AVENUE,11216
40367232,O'HANLON'S PUB,Queens,22-57,31 STREET,11105
50093307,LOCK YARD,Brooklyn,9221,5 AVENUE,11209
50095008,PIZZADILLA & WINGS,Brooklyn,1845,NOSTRAND AVENUE,11226
50057973,PAPAYE DINER,Bronx,2300,GRAND CONCOURSE,10458
40546350,SWEET CHEF SOUTHERN STYLES BAKERY,Manhattan,122,HAMILTON PLACE,10031
50106173,Extra Fancy,Brooklyn,302,METROPOLITAN AVENUE,11211
50095606,TIGER TEA,Queens,13534,39TH AVE,11354
50079640,TROPICAL JADE 3 ROTI EXPRESS,Queens,11803,LIBERTY AVE,11419
50098617,PIZZA & FRIED CHICKEN,Queens,4218,GREENPOINT AVE,11104
50082551,GASOLINE ALLEY COFFEE,Manhattan,310,WEST   14 STREET,10014
50078978,IZUMI SUSHI,Manhattan,139,WEST   28 STREET,10001
50018227,TIM HORTONS,Staten Island,1700,RICHMOND AVENUE,10314
50088272,CARVEL,Staten Island,480,FOREST AVENUE,10310
41001677,PYLOS,Manhattan,128,EAST    7 STREET,10009
50084352,JING JIANG SEAFOOD RESTAURANT,Brooklyn,4619,8 AVENUE,11220
50070287,CECI ET CELA (FACEBOOK),Manhattan,225,PARK AVENUE SOUTH,10003
