,alias,categories,coordinates,is_closed,location,name,rating,review_count,transactions,url,permanently closed,outdoor_seating,price_cat,delivery,restaurant_reservation,pickup,zip_code,latitude,longitude,total_restaurants_in_zip,Population Density,distance_to_subway
379,diwine-astoria,American (New),"{'latitude': 40.76087, 'longitude': -73.91557}",False,"{'address1': '41-15 31st Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['41-15 31st Ave', 'Astoria, NY 11103']}",DiWine,4.0,768,"['delivery', 'pickup']",https://www.yelp.com/biz/diwine-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11103,40.76087,-73.91557,248.0,53801.6,0.2674871845639627
380,burgerology-astoria,American (Casual),"{'latitude': 40.7755749743059, 'longitude': -73.9098315364882}",False,"{'address1': '31-29 Ditmars Blvd', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['31-29 Ditmars Blvd', 'Astoria, NY 11105']}",Burgerology,3.5,216,"['delivery', 'pickup']",https://www.yelp.com/biz/burgerology-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11105,40.7755749743059,-73.9098315364882,157.0,22559.5,0.24546635683809706
381,gentle-perch-brooklyn,American (Casual),"{'latitude': 40.705106, 'longitude': -73.942587}",False,"{'address1': '112 Graham Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['112 Graham Ave', 'Brooklyn, NY 11206']}",Gentle Perch,4.5,81,"['delivery', 'pickup']",https://www.yelp.com/biz/gentle-perch-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11206,40.705106,-73.942587,202.0,57987.2,0.19749533642608766
382,darn-donuts-bay-ridge,Cafes,"{'latitude': 40.62128, 'longitude': -74.02864}",False,"{'address1': '8723 4th Ave', 'address2': '', 'address3': '', 'city': 'Bay Ridge', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['8723 4th Ave', 'Bay Ridge, NY 11209']}",Darn Donuts,4.0,203,[],https://www.yelp.com/biz/darn-donuts-bay-ridge?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,0,0,0,11209,40.62128,-74.02864,278.0,33569.8,0.05075870480267023
383,esme-brooklyn-2,Bars,"{'latitude': 40.7332033928175, 'longitude': -73.9549667724914}",False,"{'address1': '999 Manhattan Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['999 Manhattan Ave', 'Brooklyn, NY 11222']}",Esme,4.5,343,"['delivery', 'pickup']",https://www.yelp.com/biz/esme-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11222,40.7332033928175,-73.9549667724914,227.0,21534.9,0.08468144395241081
384,boqueria-soho-new-york-2,European,"{'latitude': 40.724912, 'longitude': -74.0021299}",False,"{'address1': '171 Spring St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['171 Spring St', 'New York, NY 10012']}",Boqueria Soho,4.0,1018,"['pickup', 'delivery']",https://www.yelp.com/biz/boqueria-soho-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10012,40.724912,-74.0021299,449.0,76855.1,0.17031382546247423
385,scarpetta-new-york,European,"{'latitude': 40.744509, 'longitude': -73.9856}",False,"{'address1': '88 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['88 Madison Ave', 'New York, NY 10016']}",Scarpetta,4.0,1925,[],https://www.yelp.com/biz/scarpetta-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,three,0,0,0,10016,40.744509,-73.9856,439.0,94164.6,0.15497686053803733
386,sip-unwine-brooklyn,Bars,"{'latitude': 40.64101, 'longitude': -73.95592}",False,"{'address1': '1197 Flatbush Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['1197 Flatbush Ave', 'Brooklyn, NY 11226']}",Sip Unwine,4.0,159,"['pickup', 'delivery']",https://www.yelp.com/biz/sip-unwine-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11226,40.64101,-73.95592,232.0,76237.1,0.7203859257272613
387,the-penrose-new-york,Bars,"{'latitude': 40.775427, 'longitude': -73.953115}",False,"{'address1': '1590 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1590 2nd Ave', 'New York, NY 10028']}",The Penrose,4.0,1194,"['pickup', 'delivery']",https://www.yelp.com/biz/the-penrose-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10028,40.775427,-73.953115,208.0,146955.3,0.16713744488515947
388,awesum-dimsum-new-york-2,Chinese,"{'latitude': 40.73887, 'longitude': -73.98366}",False,"{'address1': '160 E 23rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['160 E 23rd St', 'New York, NY 10010']}",Awesum Dimsum,5.0,81,"['pickup', 'delivery']",https://www.yelp.com/biz/awesum-dimsum-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,10010,40.73887,-73.98366,269.0,78604.4,0.14530650480408563
389,pokébowl-station-brooklyn-5,Misc,"{'latitude': 40.636031, 'longitude': -74.012938}",False,"{'address1': '6116 7th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['6116 7th Ave', 'Brooklyn, NY 11220']}",PokéBowl Station,3.5,125,"['delivery', 'pickup']",https://www.yelp.com/biz/pok%C3%A9bowl-station-brooklyn-5?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11220,40.636031,-74.012938,430.0,56785.4,0.16141796112000817
390,leos-latticini-mamas-corona-3,European,"{'latitude': 40.746219, 'longitude': -73.860061}",False,"{'address1': '46-02 104th St', 'address2': '', 'address3': '', 'city': 'Corona', 'zip_code': '11368', 'country': 'US', 'state': 'NY', 'display_address': ['46-02 104th St', 'Corona, NY 11368']}",Leo's Latticini Mama's,4.5,145,[],https://www.yelp.com/biz/leos-latticini-mamas-corona-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,0,0,0,11368,40.746219,-73.860061,268.0,41367.1,0.31433796137323755
391,lokanta-astoria,Middle Eastern/Mediterranean,"{'latitude': 40.761565, 'longitude': -73.924873}",False,"{'address1': '31-16 Broadway', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['31-16 Broadway', 'Astoria, NY 11106']}",Lokanta,4.0,105,"['delivery', 'pickup']",https://www.yelp.com/biz/lokanta-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,missing,1,0,1,11106,40.761565,-73.924873,179.0,44344.0,0.10571457741443693
392,mirnas-pupuseria-brooklyn,Latin American,"{'latitude': 40.6371906, 'longitude': -73.95254}",False,"{'address1': '1350 Flatbush Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11210', 'country': 'US', 'state': 'NY', 'display_address': ['1350 Flatbush Ave', 'Brooklyn, NY 11210']}",Mirna's Pupuseria,4.5,18,"['pickup', 'delivery']",https://www.yelp.com/biz/mirnas-pupuseria-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,11210,40.6371906,-73.95254,85.0,40852.4,0.47750460039699977
393,new-york-grill-glendale,American (Casual),"{'latitude': 40.700975, 'longitude': -73.889595}",False,"{'address1': '6516 Myrtle Ave', 'address2': None, 'address3': None, 'city': 'Glendale', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['6516 Myrtle Ave', 'Glendale, NY 11385']}",New York Grill,4.0,85,[],https://www.yelp.com/biz/new-york-grill-glendale?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,11385,40.700975,-73.889595,318.0,27472.6,0.32263996863587674
394,flipper-s-new-york,Breakfast & Brunch,"{'latitude': 40.72242, 'longitude': -74.00357}",False,"{'address1': '337 W Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['337 W Broadway', 'New York, NY 10013']}",Flipper’s,3.5,421,"['delivery', 'pickup']",https://www.yelp.com/biz/flipper-s-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10013,40.72242,-74.00357,537.0,48772.7,0.11816065497467554
395,le-prive-new-york-2,Bars,"{'latitude': 40.76108, 'longitude': -73.99419}",False,"{'address1': '626 10th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['626 10th Ave', 'New York, NY 10036']}",Le Prive,4.5,165,"['pickup', 'delivery']",https://www.yelp.com/biz/le-prive-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10036,40.76108,-73.99419,672.0,54427.5,0.2838647879827979
396,the-horny-ram-new-york-2,"Mobile, Events and Venues","{'latitude': 40.75528, 'longitude': -73.96857}",False,"{'address1': '951 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['951 2nd Ave', 'New York, NY 10022']}",The Horny Ram,4.0,490,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/the-horny-ram-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,1,1,10022,40.75528,-73.96857,469.0,68058.9,0.08738462020238144
397,athena-mediterranean-cuisine-brooklyn-3,Middle Eastern/Mediterranean,"{'latitude': 40.66476, 'longitude': -73.98648}",False,"{'address1': '535 6th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['535 6th Ave', 'Brooklyn, NY 11215']}",Athena Mediterranean Cuisine,4.5,349,"['delivery', 'pickup']",https://www.yelp.com/biz/athena-mediterranean-cuisine-brooklyn-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11215,40.66476,-73.98648,353.0,31902.9,0.2755019424028548
398,clay-pot-west-village-new-york-2,Chinese,"{'latitude': 40.73138, 'longitude': -74.00319}",False,"{'address1': '270 Bleeker St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['270 Bleeker St', 'New York, NY 10014']}",Clay Pot - West Village,4.5,89,"['delivery', 'pickup']",https://www.yelp.com/biz/clay-pot-west-village-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10014,40.73138,-74.00319,440.0,55901.7,0.07009184305225588
399,fonda-east-village-new-york-2,Bakeries and Desserts,"{'latitude': 40.722852, 'longitude': -73.98286}",True,"{'address1': '40 Avenue B', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['40 Avenue B', 'New York, NY 10009']}",Fonda East Village,4.0,763,"['pickup', 'delivery']",https://www.yelp.com/biz/fonda-east-village-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,10009,40.722852,-73.98286,319.0,100237.0,0.2816170392341309
400,bricolage-brooklyn,American (New),"{'latitude': 40.67792, 'longitude': -73.97975}",False,"{'address1': '162 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['162 5th Ave', 'Brooklyn, NY 11217']}",Bricolage,4.0,503,"['delivery', 'pickup']",https://www.yelp.com/biz/bricolage-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11217,40.67792,-73.97975,295.0,51150.5,0.2049763492752084
401,dinosaur-bar-b-que-harlem,"Mobile, Events and Venues","{'latitude': 40.818098338924, 'longitude': -73.9608729269837}",False,"{'address1': '700 W 125th St', 'address2': '', 'address3': '', 'city': 'Harlem', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['700 W 125th St', 'Harlem, NY 10027']}",Dinosaur Bar-B-Que,4.0,3083,"['delivery', 'pickup']",https://www.yelp.com/biz/dinosaur-bar-b-que-harlem?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10027,40.818098338924,-73.9608729269837,161.0,72357.3,0.2886462232613121
402,ital-kitchen-brooklyn-2,Specialty Food,"{'latitude': 40.66962, 'longitude': -73.95804}",False,"{'address1': '1032 Union St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['1032 Union St', 'Brooklyn, NY 11225']}",Ital Kitchen,4.5,141,"['delivery', 'pickup']",https://www.yelp.com/biz/ital-kitchen-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11225,40.66962,-73.95804,146.0,67444.4,0.035809427043676526
403,katzs-delicatessen-new-york,American (Casual),"{'latitude': 40.722237, 'longitude': -73.9875259}",False,"{'address1': '205 E Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['205 E Houston St', 'New York, NY 10002']}",Katz's Delicatessen,4.0,12440,"['delivery', 'pickup']",https://www.yelp.com/biz/katzs-delicatessen-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10002,40.722237,-73.9875259,560.0,90849.3,0.12126730421868086
404,joes-shanghai-new-york-2,Seafood,"{'latitude': 40.7156608, 'longitude': -73.9967012}",False,"{'address1': '46 Bowery St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['46 Bowery St', 'New York, NY 10013']}",Joe's Shanghai,4.0,6223,"['delivery', 'pickup']",https://www.yelp.com/biz/joes-shanghai-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10013,40.7156608,-73.9967012,537.0,48772.7,0.20934909232736373
405,r40-long-island-city-2,Bars,"{'latitude': 40.74501, 'longitude': -73.95363}",False,"{'address1': '47-16 Vernon Blvd', 'address2': None, 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['47-16 Vernon Blvd', 'Long Island City, NY 11101']}",R40,4.5,67,[],https://www.yelp.com/biz/r40-long-island-city-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,0,0,0,11101,40.74501,-73.95363,330.0,9268.2,0.07347707585708674
406,sauce-and-barrel-new-york,European,"{'latitude': 40.707999, 'longitude': -74.0142651}",False,"{'address1': '97 Washington St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['97 Washington St', 'New York, NY 10006']}",Sauce & Barrel,4.0,423,"['restaurant_reservation', 'delivery', 'pickup']",https://www.yelp.com/biz/sauce-and-barrel-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,1,1,10006,40.707999,-74.0142651,52.0,32132.0,0.05563465382849285
407,the-edge-harlem-new-york,American (New),"{'latitude': 40.8199158, 'longitude': -73.9460373}",False,"{'address1': '101 Edgecombe Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10030', 'country': 'US', 'state': 'NY', 'display_address': ['101 Edgecombe Ave', 'New York, NY 10030']}",The Edge Harlem,4.0,623,"['delivery', 'pickup']",https://www.yelp.com/biz/the-edge-harlem-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10030,40.8199158,-73.9460373,27.0,105863.1,0.1776182057261195
408,manchego-koko-brooklyn-5,European,"{'latitude': 40.641022, 'longitude': -73.96426}",False,"{'address1': '1502 Cortelyou Rd', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['1502 Cortelyou Rd', 'Brooklyn, NY 11226']}",Manchego Koko,4.0,148,"['pickup', 'delivery']",https://www.yelp.com/biz/manchego-koko-brooklyn-5?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11226,40.641022,-73.96426,232.0,76237.1,0.052315989957996197
409,barbalu-restaurant-new-york,American (Casual),"{'latitude': 40.7074747, 'longitude': -74.0020404}",False,"{'address1': '225-227 Front St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['225-227 Front St', 'New York, NY 10038']}",Barbalu Restaurant,4.0,293,"['delivery', 'pickup']",https://www.yelp.com/biz/barbalu-restaurant-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10038,40.7074747,-74.0020404,216.0,70556.6,0.2328714397692034
410,clinton-street-baking-company-new-york-5,Breakfast & Brunch,"{'latitude': 40.721128, 'longitude': -73.983933}",False,"{'address1': '4 Clinton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['4 Clinton St', 'New York, NY 10002']}",Clinton Street Baking Company,4.0,5102,"['delivery', 'pickup']",https://www.yelp.com/biz/clinton-street-baking-company-new-york-5?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10002,40.721128,-73.983933,560.0,90849.3,0.3924153718236707
411,milk-and-honey-cafe-brooklyn-2,Bakeries and Desserts,"{'latitude': 40.634356735221, 'longitude': -73.9661046515558}",False,"{'address1': '1119 Newkirk Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11230', 'country': 'US', 'state': 'NY', 'display_address': ['1119 Newkirk Ave', 'Brooklyn, NY 11230']}",Milk & Honey Cafe,4.0,1054,"['pickup', 'delivery']",https://www.yelp.com/biz/milk-and-honey-cafe-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11230,40.634356735221,-73.9661046515558,117.0,47323.0,0.32730545916549225
412,holy-crab-boiling-brooklyn-2,Seafood,"{'latitude': 40.63698, 'longitude': -74.01139}",False,"{'address1': '5915 7th Ave', 'address2': 'Fl 1', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5915 7th Ave', 'Fl 1', 'Brooklyn, NY 11220']}",Holy Crab Boiling,4.0,197,[],https://www.yelp.com/biz/holy-crab-boiling-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,0,0,0,11220,40.63698,-74.01139,430.0,56785.4,0.06310683147475214
